repo_name,repo_max_extension,repo_extensions_num,files,avg_size,capped_avg_file,std_size,capped_std_file,major_extension,major_files,major_avg_size,major_capped_avg_file,major_std_size,major_capped_std_file,major_extension_ratio
JeffDeCola/my-cheat-sheets,.sh,2,57,958.82456140350882,958.82456140350882,791.91919056553058,791.91919056553058,.sh,44,734.50000000000011,734.50000000000011,459.82850696096858,459.82850696096858,0.77192982456140347
phetsims/phet-info,.sh,2,6,1317.6666666666667,1317.6666666666667,672.67753542590276,672.67753542590276,.sh,5,1308.2,1308.2,751.62936344983223,751.62936344983223,0.83333333333333337
josd/eye,.sh,2,3,100669.33333333334,61918.666666666672,174007.66936354653,106889.59091199355,.sh,2,206.0,206.0,223.44574285494903,223.44574285494903,0.66666666666666663
deajan/osync,.sh,2,23,37185.347826086952,32808.260869565216,69846.92740727507,57174.947913652308,.sh,22,38864.681818181816,34288.63636363636,71013.7644594586,58067.504987561842,0.95652173913043481
CartoDB/cartodb-postgresql,.sh,2,5,10873.2,10873.2,13882.167291168913,13882.167291168913,.sh,4,13242.000000000002,13242.000000000002,14817.039807824865,14817.039807824865,0.8
joshukraine/dotfiles,.sh,2,6,13451.666666666668,13451.666666666668,21612.806755872007,21612.806755872007,.sh,4,5227.0,5227.0,4118.3852013461137,4118.3852013461137,0.66666666666666663
cloudfoundry-incubator/cf-routing-release,.sh,2,13,5500.6923076923076,5500.6923076923076,8012.0921153031286,8012.0921153031286,.sh,8,1539.25,1539.25,1685.3057162256518,1685.3057162256518,0.61538461538461542
redox-os/ion,.sh,2,43,447.25581395348843,447.25581395348843,625.58734661052938,625.58734661052938,.sh,40,397.2,397.2,496.54788805129874,496.54788805129874,0.93023255813953487
rust-lang-nursery/libc,.sh,2,16,1417.25,1417.25,1360.5637802028982,1360.5637802028982,.sh,15,1464.4666666666669,1464.4666666666669,1394.6824455084834,1394.6824455084834,0.9375
xapi-project/xs-opam,.sh,2,6,879.0,879.0,1293.08421999497,1293.08421999497,.sh,5,1034.6,1034.6,1381.4840932851889,1381.4840932851889,0.83333333333333337
deepstreamIO/deepstream.io,.sh,2,18,1807.9444444444443,1807.9444444444443,2724.0758491690622,2724.0758491690622,.sh,11,2127.090909090909,2127.090909090909,2886.4569442326851,2886.4569442326851,0.61111111111111116
open-power/op-build,.sh,2,5,2655.6,2655.6,2189.0403833643636,2189.0403833643636,.sh,4,1958.25,1958.25,1774.03971676698,1774.03971676698,0.8
google/llvm-premerge-checks,.sh,2,22,1959.318181818182,1959.318181818182,3086.7589472942809,3086.7589472942809,.sh,19,1120.5263157894738,1120.5263157894738,336.63603299921755,336.63603299921755,0.86363636363636365
QRUQSP/qruqsp,.sh,2,3,35776.333333333336,35776.333333333336,33065.029099236155,33065.029099236155,.sh,2,20831.0,20831.0,29093.201405139313,29093.201405139313,0.66666666666666663
jb-alvarado/media-autobuild_suite,.sh,2,4,62596.5,62596.5,37760.251919180839,37760.251919180839,.sh,3,60307.333333333336,60307.333333333336,45905.481517279972,45905.481517279972,0.75
sameersbn/docker-gitlab,.sh,2,9,2913.5555555555557,2913.5555555555557,4567.9714620143777,4567.9714620143777,.sh,5,3562.0,3562.0,6013.7369829416384,6013.7369829416384,0.55555555555555558
StackStorm/st2cd,.sh,2,75,1852.2133333333331,1852.2133333333331,1857.5782497310502,1857.5782497310502,.sh,69,1880.6086956521738,1880.6086956521738,1918.7089425949578,1918.7089425949578,0.92
simonsdave/dev-env,.sh,2,52,1117.7115384615386,1117.7115384615386,1216.9266550560153,1216.9266550560153,.sh,46,914.326086956522,914.326086956522,976.78290671975981,976.78290671975981,0.88461538461538458
coverclock/com-diag-hazer,.sh,2,84,6251.392857142856,6251.392857142856,17689.368726106117,17689.368726106117,.sh,58,1187.6551724137933,1187.6551724137933,996.42155441137641,996.42155441137641,0.69047619047619047
larshp/abapGit,.sh,2,3,22635.333333333336,22635.333333333336,37467.010320191461,37467.010320191461,.sh,2,1006.0,1006.0,765.08953724384446,765.08953724384446,0.66666666666666663
gquittet/myworld,.sh,2,15,4033.8,4033.8,6764.7122861423841,6764.7122861423841,.sh,8,912.875,912.875,947.50234639739631,947.50234639739631,0.53333333333333333
zaphar/ucg,.sh,2,3,2346.666666666667,2346.666666666667,3709.1587096447265,3709.1587096447265,.sh,2,207.5,207.5,243.9518395093589,243.9518395093589,0.66666666666666663
dgibbs64/linuxgsm,.sh,2,131,4923.7022900763368,4923.7022900763368,8949.89118687154,8949.89118687154,.sh,130,4921.8076923076924,4921.8076923076924,8984.4873476852063,8984.4873476852063,0.99236641221374045
lotabout/skim,.sh,2,4,7781.9999999999991,7781.9999999999991,13395.611296241766,13395.611296241766,.sh,3,1089.3333333333333,1089.3333333333333,642.55764981309915,642.55764981309915,0.75
stackforge/kolla,.sh,2,199,1661.0452261306534,1661.0452261306534,5752.1972519392084,5752.1972519392084,.sh,157,599.95541401273954,599.95541401273954,1394.9679866924482,1394.9679866924482,0.78894472361809043
theflyingape/dankdomain,.sh,2,9,854.99999999999977,854.99999999999977,1369.8803779892608,1369.8803779892608,.sh,8,951.00000000000011,951.00000000000011,1431.7335147096533,1431.7335147096533,0.88888888888888884
zeroDivisible/.emacs.d,.sh,2,5,6070.0,6070.0,5004.1710602256589,5004.1710602256589,.sh,3,2431.3333333333335,2431.3333333333335,142.82973546616032,142.82973546616032,0.6
geaaru/geaaru_overlay,.sh,2,9,5353.2222222222226,5353.2222222222226,5561.3851866638806,5561.3851866638806,.sh,7,6359.5714285714294,6359.5714285714294,5941.0573092994946,5941.0573092994946,0.77777777777777779
rcn-ee/meta-ti,.sh,2,17,881.47058823529414,881.47058823529414,676.36612844367244,676.36612844367244,.sh,16,738.25,738.25,340.61092172741616,340.61092172741616,0.94117647058823528
drwetter/testssl.sh,.sh,2,14,76018.0,17974.928571428572,265427.77315727674,48601.879660492217,.sh,12,87019.499999999985,19302.583333333332,286918.19582671043,52565.447924828717,0.8571428571428571
rusoto/rusoto,.sh,2,13,621.84615384615381,621.84615384615381,1115.9442822227466,1115.9442822227466,.sh,12,322.0,322.0,288.94415943695293,288.94415943695293,0.92307692307692313
ssube/noicejs,.sh,2,5,893.4,893.4,1177.5874914417188,1177.5874914417188,.sh,3,464.0,464.0,279.8981957783937,279.8981957783937,0.6
Chocobozzz/PeerTube,.sh,2,44,857.04545454545473,857.04545454545473,1149.7516203874252,1149.7516203874252,.sh,35,660.82857142857131,660.82857142857131,918.69384536558482,918.69384536558482,0.79545454545454541
GeoscienceAustralia/ptha,.sh,2,50,996.02,996.02,2294.2530551847344,2294.2530551847344,.sh,44,591.65909090909088,591.65909090909088,452.6628676795774,452.6628676795774,0.88
meta-debian/meta-debian,.sh,2,8,2576.125,2576.125,1740.1825386599944,1740.1825386599944,.sh,7,2847.5714285714284,2847.5714285714284,1686.7814378417906,1686.7814378417906,0.875
dnidever/PHOTRED,.sh,2,17,10621.235294117649,10621.235294117649,19417.178050406204,19417.178050406204,.sh,13,6715.3846153846143,6715.3846153846143,6148.0096987895395,6148.0096987895395,0.76470588235294112
OHDSI/Vocabulary-v5.0,.sh,2,5,876.59999999999991,876.59999999999991,640.46490926513684,640.46490926513684,.sh,3,1056.6666666666665,1056.6666666666665,818.57823898106,818.57823898106,0.6
uwdata/vega-lite,.sh,2,18,786.44444444444446,786.44444444444446,650.92298471181959,650.92298471181959,.sh,13,815.92307692307691,815.92307692307691,635.49488085250823,635.49488085250823,0.72222222222222221
lassekongo83/Frellwits-filter-lists,.sh,2,4,7344.0,7344.0,10566.807275615469,10566.807275615469,.sh,3,2118.0,2118.0,1902.5425093805397,1902.5425093805397,0.75
h-da/geli,.sh,2,16,2257.1874999999995,2257.1874999999995,2703.0060357251641,2703.0060357251641,.sh,11,2112.5454545454545,2112.5454545454545,2349.0754506246226,2349.0754506246226,0.6875
RiseVision/rise-node,.sh,2,17,781.05882352941171,781.05882352941171,727.55184270506072,727.55184270506072,.sh,13,475.23076923076923,475.23076923076923,333.72847092762748,333.72847092762748,0.76470588235294112
dart-lang/pub-dev,.sh,2,13,26086.076923076929,17356.846153846149,82290.393891046537,51028.607492670482,.sh,8,1119.875,1119.875,749.28507592237554,749.28507592237554,0.61538461538461542
dart-lang/webdev,.sh,2,5,259019.8,75033.4,453859.15111485857,100701.99898611744,.sh,3,1493.0,1493.0,1034.9294661956437,1034.9294661956437,0.6
openebs/openebs,.tpl,2,74,3840.7837837837833,3840.7837837837833,3610.3657397177863,3610.3657397177863,.sh,73,3874.8082191780823,3874.8082191780823,3623.3854360618107,3623.3854360618107,0.98648648648648651
sogis/gretljobs,.sh,2,6,2057.0,2057.0,1394.5648783760473,1394.5648783760473,.sh,4,1632.0,1632.0,1340.815174934015,1340.815174934015,0.66666666666666663
OpenHFT/OpenHFT,.sh,2,4,618.5,618.5,216.31227427032428,216.31227427032428,.sh,3,636.0,636.0,261.43641674411009,261.43641674411009,0.75
RolandKujundzic/rkscript,.sh,2,149,1376.2013422818795,1376.2013422818795,7615.7346844222238,7615.7346844222238,.sh,146,1394.047945205479,1394.047945205479,7693.0753209777658,7693.0753209777658,0.97986577181208057
espressomd/docker,.sh,2,6,828.5,828.5,410.60820741918934,410.60820741918934,.sh,5,843.4,843.4,457.25682061616095,457.25682061616095,0.83333333333333337
rstiller/inspector-metrics,.sh,2,10,782.9,782.9,1284.7824242951717,1284.7824242951717,.sh,8,278.375,278.375,130.93721232494821,130.93721232494821,0.8
mitodl/salt-ops,.sh,2,14,832.28571428571433,832.28571428571433,499.18108762427914,499.18108762427914,.sh,13,877.46153846153857,877.46153846153857,488.87006034061437,488.87006034061437,0.9285714285714286
openstack-infra/project-config,.sh,2,50,3270.44,3270.44,3410.9314016759081,3410.9314016759081,.sh,31,2543.0967741935483,2543.0967741935483,3185.3632273765229,3185.3632273765229,0.62
redox-os/cookbook,.sh,2,202,849.7227722772277,849.7227722772277,1805.2201867812209,1805.2201867812209,.sh,198,664.61616161616189,664.61616161616189,1095.8507040768834,1095.8507040768834,0.98019801980198018
tomatobang/tomato-ionic,.sh,2,11,7244.545454545455,7244.545454545455,22132.737658787879,22132.737658787879,.sh,6,419.83333333333331,419.83333333333331,372.32212755444266,372.32212755444266,0.54545454545454541
grawity/bin,.sh,2,3,503.0,503.0,340.89441180518054,340.89441180518054,.sh,2,389.5,389.5,393.85847712090697,393.85847712090697,0.66666666666666663
GoogleCloudPlatform/dataproc-initialization-actions,.sh,2,121,2798.2479338842986,2798.2479338842986,2834.1621609715976,2834.1621609715976,.sh,62,4003.5645161290322,4003.5645161290322,2958.3432482485796,2958.3432482485796,0.512396694214876
muldjord/boris,.sh,2,32,4407.8125,4407.8125,9090.55274034533,9090.55274034533,.sh,20,53.75,53.75,2.4468024246479652,2.4468024246479652,0.625
klaxalk/linux-setup,.sh,2,93,1287.4086021505375,1287.4086021505375,2211.6231902332211,2211.6231902332211,.sh,86,1072.1744186046519,1072.1744186046519,1783.4137007558779,1783.4137007558779,0.92473118279569888
metosin/reitit,.sh,2,5,1832.0,1832.0,3245.6034107697137,3245.6034107697137,.sh,4,386.25,386.25,332.61827470340029,332.61827470340029,0.8
GoogleContainerTools/base-images-docker,.sh,2,14,1918.1428571428571,1918.1428571428571,1298.1693534857732,1298.1693534857732,.sh,12,1500.5833333333333,1500.5833333333333,807.46263165248183,807.46263165248183,0.8571428571428571
emc-mongoose/mongoose,.sh,2,3,837.0,837.0,1169.8089587620707,1169.8089587620707,.sh,2,163.0,163.0,106.06601717798213,106.06601717798213,0.66666666666666663
gentoo-mirror/FireBurn,.sh,2,5,2963.4,2963.4,4531.75035720195,4531.75035720195,.sh,4,941.5,941.5,358.447113718793,358.447113718793,0.8
travelping/ergw,.sh,2,9,224069.55555555556,62210.55555555554,373055.93509657204,92351.817202087463,.sh,6,643.83333333333337,643.83333333333337,715.8199261453027,715.8199261453027,0.66666666666666663
Normation/rudder-packages,.sh,2,5,4956.0,4956.0,8476.2720284332554,8476.2720284332554,.sh,3,477.66666666666669,477.66666666666669,228.27249797847603,228.27249797847603,0.6
deadc0de6/dotdrop,.sh,2,107,4286.3551401869117,4286.3551401869117,5179.9356779213549,5179.9356779213549,.sh,75,2985.1466666666665,2985.1466666666665,1464.2347387253487,1464.2347387253487,0.7009345794392523
haikuports/haikuports,.sh,3,21,1093.4761904761904,1093.4761904761904,1925.1451015195616,1925.1451015195616,.sh,17,567.41176470588232,567.41176470588232,495.18860785860284,495.18860785860284,0.80952380952380953
ICOS-Carbon-Portal/infrastructure,.sh,3,75,2812.3733333333325,2812.3733333333325,5143.55639604343,5143.55639604343,.sh,50,1024.6999999999998,1024.6999999999998,1076.1805904518565,1076.1805904518565,0.66666666666666663
severalnines/s9s-tools,.sh,3,269,11324.349442379187,9821.3048327137549,35217.601849984072,21776.214362954757,.sh,140,7066.9571428571435,7066.9571428571435,9503.8070477586916,9503.8070477586916,0.5204460966542751
tinyclub/linux-lab,.sh,3,88,1295.1136363636363,1295.1136363636363,2090.9162949423853,2090.9162949423853,.sh,65,972.47692307692284,972.47692307692284,1123.6579788197939,1123.6579788197939,0.73863636363636365
mopsalarm/Pr0,.sh,3,7,1550.1428571428571,1550.1428571428571,1108.1494226218515,1108.1494226218515,.sh,5,1377.2,1377.2,1158.7185594440093,1158.7185594440093,0.7142857142857143
AdoptOpenJDK/openjdk-build,.sh,3,80,4315.1499999999987,4315.1499999999987,7275.32085872976,7275.32085872976,.sh,45,3881.0000000000009,3881.0000000000009,5372.9993908938286,5372.9993908938286,0.5625
Cat5TV/nems-scripts,.sh,3,40,7034.1250000000009,7034.1250000000009,9683.93636902675,9683.93636902675,.sh,37,7122.08108108108,7122.08108108108,9911.1101025801072,9911.1101025801072,0.925
kubernetes/k8s.io,.sh,3,21,5825.0476190476184,5825.0476190476184,5699.6635030165644,5699.6635030165644,.sh,16,4365.875,4365.875,3515.7863961471453,3515.7863961471453,0.76190476190476186
swarmpit/swarmpit,.sh,3,9,1468.7777777777778,1468.7777777777778,2544.5139407054626,2544.5139407054626,.sh,6,505.83333333333337,505.83333333333337,267.03289435323632,267.03289435323632,0.66666666666666663
fruce-ki/utility_scripts,.sh,3,26,7405.5384615384637,7405.5384615384637,16017.05694871756,16017.05694871756,.sh,17,2203.0588235294117,2203.0588235294117,3988.1255852622708,3988.1255852622708,0.65384615384615385
omnia-md/conda-recipes,.sh,3,82,221.98780487804871,221.98780487804871,566.533655280507,566.533655280507,.sh,53,259.6037735849057,259.6037735849057,696.19405836919,696.19405836919,0.64634146341463417
schoebel/mars,.sh,3,77,15811.688311688315,15811.688311688315,24728.669400568739,24728.669400568739,.sh,47,9133.4255319148924,9133.4255319148924,9723.9152513268091,9723.9152513268091,0.61038961038961037
openshift/openshift-ansible,.tpl,3,26,1634.5384615384612,1634.5384615384612,3999.9546720508647,3999.9546720508647,.sh,19,374.21052631578948,374.21052631578948,465.14652159261345,465.14652159261345,0.73076923076923073
centminmod/centminmod,.sh,3,97,27230.71134020618,26654.865979381444,34012.668745128,30659.942583126303,.sh,93,27783.010752688162,27182.397849462366,34543.134573499941,31106.700698926652,0.95876288659793818
philhagen/sof-elk,.sh,3,26,2216.5384615384619,2216.5384615384619,2127.5724989907012,2127.5724989907012,.sh,21,1823.2857142857142,1823.2857142857142,1736.4761484931819,1736.4761484931819,0.80769230769230771
MtnFranke/rpi-photo-frame,.sh,3,7,2907.7142857142862,2907.7142857142862,3015.24574533518,3015.24574533518,.sh,4,1230.25,1230.25,1241.036226975936,1241.036226975936,0.5714285714285714
ppc64le/build-scripts,.sh,3,924,1433.9610389610384,1433.9610389610384,1182.9961533350058,1182.9961533350058,.sh,914,1414.9048140043772,1414.9048140043772,1128.5521468737641,1128.5521468737641,0.98917748917748916
sass/dart-sass,.sh,3,16,521.99999999999989,521.99999999999989,270.37628101098909,270.37628101098909,.sh,12,562.83333333333337,562.83333333333337,294.66154184491779,294.66154184491779,0.75
CCPPETMR/SIRF-SuperBuild,.sh,3,26,673.53846153846166,673.53846153846166,450.13546678920835,450.13546678920835,.sh,23,742.13043478260875,742.13043478260875,432.15152060231514,432.15152060231514,0.88461538461538458
astersmith/esos,.sh,3,36,20496.833333333328,20496.833333333328,27477.935385635195,27477.935385635195,.sh,19,3014.2631578947362,3014.2631578947362,3706.5886508891954,3706.5886508891954,0.52777777777777779
chef/bento,.sh,3,102,786.36274509803968,786.36274509803968,937.76172097767108,937.76172097767108,.sh,70,631.01428571428562,631.01428571428562,583.58406601945649,583.58406601945649,0.68627450980392157
orbit/orbit,.tpl,3,5,923.2,923.2,1184.8623126760342,1184.8623126760342,.sh,3,211.0,211.0,47.318072657283921,47.318072657283921,0.6
stepancheg/rust-protobuf,.sh,3,15,845.79999999999984,845.79999999999984,1123.456414056956,1123.456414056956,.sh,13,478.46153846153851,478.46153846153851,458.23440424172566,458.23440424172566,0.8666666666666667
SotolitoLabs/moximo-setup,.sh,3,21,24110.571428571431,22321.666666666664,56746.642670356654,50403.885460679849,.sh,16,860.5,860.5,1274.7017951923763,1274.7017951923763,0.76190476190476186
cmungall/ontology-starter-kit,.sh,3,17,2537.4117647058833,2537.4117647058833,6440.2455898321887,6440.2455898321887,.sh,10,457.29999999999995,457.29999999999995,860.986262633989,860.986262633989,0.58823529411764708
kdave/btrfs-progs,.sh,3,253,12297.150197628458,10829.446640316208,37499.480274615009,23314.945181568884,.sh,135,1141.9851851851854,1141.9851851851854,957.88062841167573,957.88062841167573,0.53359683794466406
nextcloud/vm,.sh,3,45,5107.4444444444462,5107.4444444444462,7049.9348177372131,7049.9348177372131,.sh,41,5195.585365853658,5195.585365853658,7318.1233249228917,7318.1233249228917,0.91111111111111109
cea-hpc/modules,.sh,3,27,1564.1111111111113,1564.1111111111113,3008.086234613595,3008.086234613595,.sh,21,448.66666666666663,448.66666666666663,1138.1659515788256,1138.1659515788256,0.77777777777777779
henrikstengaard/hstwb-installer,.sh,3,45,4220.9333333333325,4220.9333333333325,10186.623051826349,10186.623051826349,.sh,35,1190.0,1190.0,1479.038022022502,1479.038022022502,0.77777777777777779
kubernetes/community,.sh,3,13,2914.3076923076919,2914.3076923076919,3970.7374081022485,3970.7374081022485,.sh,8,971.75,971.75,1010.7771762361872,1010.7771762361872,0.61538461538461542
tcler/bkr-client-improved,.sh,3,48,8362.5833333333339,8362.5833333333339,20290.776813494238,20290.776813494238,.sh,39,2387.8205128205132,2387.8205128205132,2300.8987588582686,2300.8987588582686,0.8125
jwilm/alacritty,.sh,3,9,1464.8888888888889,1464.8888888888889,1170.8047920601928,1170.8047920601928,.sh,7,1395.4285714285713,1395.4285714285713,1196.6940373577613,1196.6940373577613,0.77777777777777779
adamryczkowski/puppet-bootstrap,.sh,3,116,4209.1982758620707,4209.1982758620707,4564.8914596741179,4564.8914596741179,.sh,105,4304.114285714285,4304.114285714285,4687.8471098442105,4687.8471098442105,0.90517241379310343
vygr/ChrysaLisp,.sh,3,14,1718.4999999999995,1718.4999999999995,2530.575573020737,2530.575573020737,.sh,9,580.55555555555554,580.55555555555554,287.02530860148516,287.02530860148516,0.6428571428571429
AllanWang/Frost-for-Facebook,.sh,3,5,1357.8,1357.8,996.32033001439856,996.32033001439856,.sh,3,1032.0,1032.0,1216.0148025414821,1216.0148025414821,0.6
tmartinx/svauto,.sh,3,61,2294.032786885246,2294.032786885246,4966.3771771356405,4966.3771771356405,.sh,48,1834.1250000000002,1834.1250000000002,2826.97391497648,2826.97391497648,0.78688524590163933
blokadaorg/blokada,.sh,3,6,6074.0,6074.0,12168.633366159078,12168.633366159078,.sh,4,794.0,794.0,532.78826313398963,532.78826313398963,0.66666666666666663
